Patentnumber;Similarity (DSS-Inclusion);Science-driven novelty dummy
US9002745;0;0
US9002752;0.002427184;1
US9002767;0;0
US9002934;0;0
US9002944;0;0
US9002979;0;0
US9003030;0;0
US9003133;0.01322751;1
US9003178;0.00245098;1
US9003290;0.008205128;1
US9003335;0;0
US9003429;0;0
US9003442;0.00245098;1
US9003454;0.01399491;1
US9003456;0;0
US9003457;0.002439024;1
US9003499;0;0
US9003824;0;0
US9003870;0;0
US9003880;0.002444988;1
US9004179;0;0
US9004213;0;0
US9004290;0.002487562;1
US9004347;0;0
US9004352;0;0
US9004353;0;0
US9004354;0;0
US9004356;0;0
US9004357;0;0
US9004360;0.0110742;1
US9004366;0;0
US9004367;0;0
US9004368;0.01215278;1
US9004490;0;0
US9004556;0.00245098;1
US9004620;0;0
US9004624;0;0
US9004780;0;0
US9004807;0;0
US9004976;0;0
US9004998;0;0
US9005004;0;0
US9005013;0;0
US9005014;0;0
US9005018;0;0
US9005022;0;0
US9005047;0;0
US9005101;0;0
US9005129;0.007317073;1
US9005184;0;0
US9005229;0;0
US9005230;0;0
US9005484;0;0
US9005489;0;0
US9005980;0;0
US9005995;0;0
US9006051;0;0
US9006082;0;0
US9006096;0;0
US9006628;0;0
US9006708;0;0
US9006720;0;0
US9006736;0;0
US9006738;0;0
US9006741;0;0
US9006934;0;0
US9006937;0;0
US9007133;0.0410069;1
US9007170;0;0
US9007172;0;0
US9007173;0;0
US9007174;0;0
US9007177;0.05959032;1
US9007178;0;0
US9007179;0;0
US9007180;0;0
US9007182;0.002444988;1
US9007183;0;0
US9007193;0;0
US9007197;0;0
US9007202;0;0
US9007212;0;0
US9007213;0;0
US9007214;0;0
US9007215;0;0
US9007218;0;0
US9007222;0.03776493;1
US9007238;0;0
US9007247;0.002444988;1
US9007361;0.005865103;1
US9007367;0;0
US9007425;0;0
US9007444;0;0
US9007448;0;0
US9007465;0;0
US9007601;0;0
US9007606;0;0
US9007623;0;0
US9007626;0;0
US9007642;0;0
US9007664;0;0
US9007781;0;0
US9007812;0.002971768;1
US9007856;0.002440215;1
US9007865;0;0
US9007875;0;0
US9008114;0;0
US9008152;0;0
US9008155;0;0
US9008190;0;0
US9008230;0;0
US9008239;0;0
US9008310;0;0
US9008353;0;0
US9008373;0;0
US9008427;0;0
US9008447;0.002398082;1
US9008576;0;0
US9008616;0;0
US9008619;0;0
US9008624;0;0
US9008638;0;0
US9008653;0;0
US9008680;0.006238859;1
US9008689;0;0
US9008691;0;0
US9008692;0.002070393;1
US9008696;0;0
US9008730;0;0
US9008731;0;0
US9008732;0.04027262;1
US9008737;0;0
US9008765;0.002444988;1
US9008766;0;0
US9008826;0;0
US9008831;0;0
US9008839;0;0
US9008854;0;0
US9008859;0;0
US9008871;0.004206099;1
US9008884;0;0
US9008890;0.002439024;1
US9008952;0;0
US9008958;0;0
US9009000;0.00952381;1
US9009062;0;0
US9009069;0;0
US9009078;0.002398082;1
US9009081;0;0
US9009157;0.06111111;1
US9009174;0;0
US9009269;0;0
US9009271;0;0
US9009390;0;0
US9009478;0;0
US9009563;0;0
US9009618;0;0
US9009629;0;0
US9009790;0;0
US9009794;0;0
US9009800;0;0
US9009806;0;0
US9009859;0;0
US9009886;0;0
US9009999;0;0
US9010003;0;0
US9010006;0;0
US9010257;0;0
US9010422;0;0
US9010454;0;0
US9010623;0;0
US9010625;0;0
US9010627;0;0
US9010629;0;0
US9010630;0;0
US9010633;0;0
US9010637;0;0
US9010638;0;0
US9010642;0;0
US9010644;0;0
US9010645;0.004854369;1
US9010647;0;0
US9010648;0;0
US9010650;0;0
US9010654;0;0
US9010810;0;0
US9010942;0;0
US9011038;0.002444988;1
US9011127;0;0
US9011149;0;0
US9011183;0;0
US9011194;0;0
US9011225;0;0
US9011226;0;0
US9011229;0;0
US9011238;0;0
US9011241;0;0
US9011246;0;0
US9011247;0.05739972;1
US9011249;0;0
US9011253;0;0
US9011292;0;0
US9011333;0;0
US9011344;0;0
US9011345;0.006389776;1
US9011355;0;0
US9011361;0;0
US9011473;0;0
US9011510;0.008480105;1
US9011551;0.002444988;1
US9011584;0;0
US9011607;0;0
US9011658;0;0
US9011762;0;0
US9011794;0;0
US9012018;0.004;1
US9012163;0;0
US9012208;0;0
US9012236;0;0
US9012259;0.002439024;1
US9012264;0;0
US9012891;0;0
US9013087;0.08192091;1
US9013139;0.02418745;1
US9013175;0;0
US9013177;0;0
US9013189;0;0
US9013215;0;0
US9013264;0;0
US9013266;0;0
US9013268;0;0
US9013270;0;0
US9013272;0;0
US9013273;0;0
US9013275;0;0
US9013277;0.02757794;1
US9013278;0;0
US9013279;0;0
US9013282;0.03128371;1
US9013294;0;0
US9013297;0;0
US9013298;0;0
US9013299;0;0
US9013300;0;0
US9013301;0;0
US9013303;0;0
US9013306;0;0
US9013307;0.01215067;1
US9013308;0;0
US9013309;0.03147954;1
US9013310;0.003739316;1
US9013311;0;0
US9013312;0;0
US9013326;0.006591337;1
US9013399;0;0
US9013409;0.02967359;1
US9013424;0;0
US9013425;0;0
US9013426;0.002444988;1
US9013452;0;0
US9013474;0;0
US9013530;0.01348315;1
US9013575;0;0
US9013602;0;0
US9013696;0;0
US9013729;0;0
US9013736;0;0
US9013934;0;0
US9013937;0.00921659;1
US9014038;0;0
US9014070;0;0
US9014077;0;0
US9014161;0.002444988;1
US9014238;0;0
US9014323;0;0
US9014355;0;0
US9014427;0.00308642;1
US9014436;0;0
US9014469;0;0
US9014473;0.0201005;1
US9014509;0.0499002;1
US9014510;0.04055391;1
US9014528;0;0
US9014546;0;0
US9014623;0.002444988;1
US9014624;0;0
US9014625;0;0
US9014627;0;0
US9014628;0;0
US9014631;0;0
US9014633;0;0
US9014635;0.002547771;1
US9014639;0.004878049;1
US9014658;0.002439024;1
US9014661;0;0
US9014666;0;0
US9014713;0;0
US9014724;0;0
US9014734;0;0
US9014757;0;0
US9014758;0.002439024;1
US9014760;0;0
US9014761;0;0
US9014763;0;0
US9014790;0;0
US9014792;0;0
US9014815;0.03603604;1
US9014826;0.01677149;1
US9014829;0;0
US9014830;0.03723643;1
US9014843;0.03755323;1
US9014844;0;0
US9014846;0;0
US9014902;0;0
US9014903;0;0
US9014905;0;0
US9014920;0;0
US9014939;0;0
US9014953;0;0
US9014963;0;0
US9014967;0;0
US9014971;0;0
US9014972;0;0
US9014974;0.002444988;1
US9014996;0;0
US9015037;0;0
US9015064;0;0
US9015066;0;0
US9015069;0;0
US9015070;0;0
US9015071;0;0
US9015238;0;0
US9015245;0;0
US9015270;0;0
US9015327;0;0
US9015476;0;0
US9015513;0;0
US9015652;0.009975063;1
US9015698;0.02441189;1
US9015699;0.02467474;1
US9015700;0.02467474;1
US9015701;0.02467474;1
US9015751;0;0
US9015757;0;0
US9015809;0;0
US9015812;0;0
US9016095;0;0
US9016117;0;0
US9016145;0.002398082;1
US9016177;0;0
US9016193;0;0
US9016237;0;0
US9016291;0.004950495;1
US9016339;0;0
US9016386;0.004889976;1
US9016440;0.03996802;1
US9016496;0;0
US9016506;0;0
US9016526;0;0
US9016533;0;0
US9016538;0;0
US9016559;0;0
US9016561;0;0
US9016562;0;0
US9016564;0;0
US9016565;0;0
US9016570;0.002439024;1
US9016572;0.004901961;1
US9016583;0;0
US9016585;0;0
US9016586;0;0
US9016587;0;0
US9016588;0;0
US9016589;0;0
US9016591;0;0
US9016592;0;0
US9016716;0;0
US9016997;0;0
US9016999;0;0
US9017173;0;0
US9017221;0;0
US9017286;0;0
US9017311;0;0
US9017380;0;0
US9017577;0;0
US9017610;0.002427184;1
US9017998;0;0
US9018397;0;0
US9018616;0.002801121;1
US9018622;0;0
US9018724;0;0
US9018734;0;0
US9018833;0.05646861;1
US9018904;0;0
US9019005;0.002444988;1
US9019031;0;0
US9019066;0.01184133;1
US9019067;0.002398082;1
US9019069;0;0
US9019071;0;0
US9019072;0;0
US9019074;0;0
US9019076;0;0
US9019078;0;0
US9019079;0;0
US9019080;0;0
US9019081;0;0
US9019082;0;0
US9019089;0;0
US9019099;0;0
US9019103;0;0
US9019104;0.009950249;1
US9019119;0.00245098;1
US9019151;0.006587615;1
US9019167;0;0
US9019171;0;0
US9019174;0;0
US9019245;0;0
US9019356;0;0
US9019431;0;0
US9019435;0;0
US9019535;0;0
US9019807;0;0
US9019874;0.0309119;1
US9019974;0.002444988;1
US9020071;0;0
US9020114;0;0
US9020124;0;0
US9020150;0;0
US9020196;0.01030928;1
US9020301;0;0
US9020425;0;0
US9020426;0;0
US9020428;0;0
US9020429;0;0
US9020430;0.002325581;1
US9020431;0;0
US9020432;0;0
US9020441;0.002439024;1
US9020443;0;0
US9020487;0;0
US9020524;0.00245098;1
US9020527;0;0
US9020534;0;0
US9020536;0.002633559;1
US9020539;0.004651163;1
US9020571;0;0
US9020634;0;0
US9020635;0;0
US9020636;0.002398082;1
US9020643;0;0
US9020679;0;0
US9020687;0.00245098;1
US9020697;0;0
US9020761;0;0
US9020769;0.004901961;1
US9020775;0;0
US9020827;0;0
US9020831;0;0
US9020834;0.002398082;1
US9020837;0.01587302;1
US9020838;0;0
US9020852;0;0
US9020858;0;0
US9020960;0;0
US9020968;0;0
US9021002;0.007808687;1
US9021065;0;0
US9021101;0;0
US9021164;0;0
US9021277;0;0
US9021371;0.003921569;1
US9021378;0;0
US9021393;0;0
US9021404;0;0
US9021467;0;0
US9021571;0;0
US9021572;0;0
US9021840;0;0
US9022027;0;0
US9022029;0;0
US9022080;0.02671756;1
US9022086;0;0
US9022117;0.01767442;1
US9022208;0;0
US9022247;0;0
US9022257;0.002439024;1
US9022279;0;0
US9022280;0;0
US9022283;0;0
US9022284;0;0
US9022286;0;0
US9022288;0.003560303;1
US9022293;0.02240896;1
US9022295;0;0
US9022296;0;0
US9022417;0.02581835;1
US9022785;0;0
US9022832;0;0
US9022851;0;0
US9022854;0.03465347;1
US9022855;0;0
US9022856;0;0
US9022857;0;0
US9022858;0;0
US9022859;0;0
US9022860;0;0
US9022865;0.01383875;1
US9022866;0.02201622;1
US9022969;0.002427184;1
US9022980;0;0
US9022988;0;0
US9023018;0;0
US9023071;0;0
US9023169;0;0
US9023202;0.00245098;1
US9023275;0;0
US9023277;0;0
US9023278;0;0
US9023281;0;0
US9023292;0.002487562;1
US9023478;0;0
US9023640;0.002444988;1
US9024312;0;0
US9024408;0;0
US9024414;0;0
US9024576;0;0
US9024656;0;0
US9024716;0;0
US9024719;0.03357314;1
US9024721;0;0
US9024722;0;0
US9024723;0;0
US9024724;0;0
US9024725;0;0
US9024727;0.02688172;1
US9024729;0;0
US9024730;0;0
US9024731;0;0
US9024746;0;0
US9024751;0.0164551;1
US9024753;0;0
US9024754;0;0
US9024761;0.003373819;1
US9024762;0;0
US9024763;0;0
US9024771;0;0
US9024776;0;0
US9024787;0;0
US9024789;0;0
US9024827;0.002439024;1
US9024837;0;0
US9024870;0;0
US9024976;0;0
US9025000;0;0
US9025021;0.002392344;1
US9025025;0;0
US9025111;0.006685769;1
US9025140;0.02385965;1
US9025177;0.01830443;1
US9025304;0;0
US9025383;0;0
US9025418;0;0
US9025426;0;0
US9025816;0;0
US9025828;0;0
US9025831;0;0
US9026041;0;0
US9026046;0;0
US9026050;0;0
US9026053;0;0
US9026078;0;0
US9026083;0;0
US9026090;0;0
US9026103;0;0
US9026141;0;0
US9026147;0;0
US9026170;0;0
US9026187;0;0
US9026190;0;0
US9026245;0;0
US9026248;0;0
US9026266;0;0
US9026300;0;0
US9026301;0.002398082;1
US9026303;0;0
US9026305;0;0
US9026315;0;0
US9026316;0;0
US9026345;0.05477622;1
US9026347;0;0
US9026360;0;0
US9026363;0;0
US9026364;0;0
US9026366;0;0
US9026369;0;0
US9026370;0;0
US9026379;0.002444988;1
US9026429;0;0
US9026453;0;0
US9026455;0.002325581;1
US9026457;0;0
US9026459;0.002444988;1
US9026461;0;0
US9026462;0;0
US9026465;0;0
US9026471;0;0
US9026472;0;0
US9026602;0;0
US9026604;0;0
US9026648;0;0
US9026656;0.002487562;1
US9026806;0.02230047;1
US9026917;0;0
US9026927;0;0
US9026940;0;0
US9026947;0;0
US9027035;0;0
US9027049;0;0
US9027109;0;0
US9027227;0;0
US9027242;0;0
US9027311;0;0
US9027356;0;0
US9027372;0.009492516;1
US9027384;0;0
US9027466;0;0
US9027574;0;0
US9027668;0.002444988;1
US9027730;0;0
US9027786;0.03286385;1
US9027795;0;0
US9027827;0;0
US9027832;0;0
US9027833;0;0
US9027840;0;0
US9027842;0.06060606;1
US9027843;0.1084864;1
US9028069;0;0
US9028250;0;0
US9028252;0;0
US9028315;0;0
US9028318;0.004889976;1
US9028319;0;0
US9028321;0;0
US9028329;0.002392344;1
US9028337;0.00245098;1
US9028387;0.02681992;1
US9028405;0;0
US9028407;0;0
US9028440;0.00435161;1
US9028446;0;0
US9028490;0;0
US9028519;0.02521008;1
US9028777;0;0
US9028934;0;0
US9028936;0;0
US9029159;0;0
US9029722;0;0
US9029927;0;0
US9030040;0;0
US9030053;0;0
US9030153;0.03528319;1
US9030161;0;0
US9030217;0;0
US9030239;0;0
US9030243;0.00245098;1
US9030290;0;0
US9030295;0;0
US9030297;0.01186843;1
US9030299;0;0
US9030300;0;0
US9030301;0.002439024;1
US9030303;0;0
US9030309;0;0
US9030321;0;0
US9030322;0;0
US9030323;0;0
US9030324;0;0
US9030325;0;0
US9030332;0;0
US9030359;0;0
US9030366;0;0
US9030418;0.002427184;1
US9030421;0;0
US9030422;0;0
US9030446;0;0
US9030457;0;0
US9030487;0;0
US9030494;0;0
US9030501;0;0
US9030562;0;0
US9030563;0;0
US9030724;0;0
US9030837;0;0
US9030860;0;0
US9030878;0;0
US9030964;0;0
US9031073;0.003696858;1
US9031089;0;0
US9031158;0;0
US9031170;0;0
US9031172;0.00304878;1
US9031308;0.09638554;1
US9031500;0.02530864;1
US9031502;0;0
US9031503;0;0
US9031504;0;0
US9031505;0;0
US9031515;0;0
US9031537;0;0
US9031540;0;0
US9031548;0.007158837;1
US9031562;0;0
US9031574;0;0
US9031578;0;0
US9031582;0;0
US9031585;0.002444988;1
US9031624;0;0
US9031637;0;0
US9031639;0.004219409;1
US9031658;0;0
US9031683;0;0
US9031689;0;0
US9031700;0;0
US9031706;0.02522523;1
US9031714;0;0
US9031737;0;0
US9031791;0;0
US9031853;0;0
US9031855;0.002498751;1
US9031857;0.01446856;1
US9031858;0.01578947;1
US9031860;0;0
US9031868;0;0
US9031870;0;0
US9031872;0;0
US9031880;0;0
US9032039;0;0
US9032048;0;0
US9032186;0;0
US9032215;0.002398082;1
US9032225;0.002444988;1
US9032304;0.002398082;1
US9032305;0;0
US9032320;0;0
US9032332;0.002427184;1
US9032334;0;0
US9032385;0;0
US9032390;0.01933702;1
US9032461;0;0
US9032470;0;0
US9032476;0.1304631;1
US9032479;0;0
US9032498;0;0
US9032501;0;0
US9032512;0;0
US9032651;0;0
US9032768;0;0
US9032782;0;0
US9032789;0;0
US9033006;0;0
US9033041;0;0
US9033075;0;0
US9033088;0;0
US9033116;0;0
US9033153;0;0
US9033214;0;0
US9033217;0;0
US9033218;0;0
US9033219;0;0
US9033221;0;0
US9033224;0;0
US9033225;0;0
US9033226;0;0
US9033227;0;0
US9033230;0.01236749;1
US9033233;0;0
US9033238;0.01228501;1
US9033240;0;0
US9033246;0;0
US9033247;0;0
US9033249;0;0
US9033250;0;0
US9033251;0;0
US9033252;0;0
US9033253;0;0
US9033377;0;0
US9033493;0;0
US9033663;0.09078591;1
US9033785;0.002398082;1
US9033786;0;0
US9033792;0;0
US9033802;0;0
US9033803;0;0
US9033810;0.00245098;1
US9033876;0;0
US9033921;0;0
US9033922;0;0
US9033939;0.004878049;1
US9033948;0;0
US9033973;0;0
US9034237;0;0
US9034251;0;0
US9034257;0.008603442;1
US9034280;0.002930403;1
US9034433;0;0
US9034439;0.00660066;1
US9034493;0;0
US9035222;0;0
US9035274;0;0
US9035287;0;0
US9035600;0;0
US9035607;0;0
US9035694;0;0
US9035711;0;0
US9035746;0;0
US9035748;0;0
US9035749;0.00245098;1
US9035750;0;0
US9035755;0;0
US9035759;0;0
US9035766;0.002398082;1
US9035772;0;0
US9035774;0;0
US9035777;0;0
US9035789;0;0
US9035798;0.002444988;1
US9035800;0.002444988;1
US9035816;0;0
US9035830;0;0
US9035870;0;0
US9035872;0;0
US9035874;0;0
US9035890;0;0
US9036012;0.007797271;1
US9036019;0;0
US9036027;0.02664729;1
US9036028;0.002398082;1
US9036059;0;0
US9036134;0.004166667;1
US9036244;0;0
US9036289;0;0
US9036337;0;0
US9036359;0;0
US9036412;0;0
US9036422;0;0
US9036431;0.01344861;1
US9036505;0;0
US9036508;0.03869281;1
US9036513;0;0
US9036582;0;0
US9036721;0;0
US9036792;0;0
US9036820;0;0
US9036841;0;0
US9036892;0;0
US9036894;0;0
US9036942;0;0
US9036943;0.002439024;1
US9036947;0;0
US9037015;0;0
US9037083;0;0
US9037085;0;0
US9037089;0;0
US9037090;0;0
US9037123;0;0
US9037143;0.002439024;1
US9037180;0;0
US9037258;0;0
US9037282;0;0
US9037296;0.002444988;1
US9037349;0;0
US9037381;0;0
US9037407;0;0
US9037418;0;0
US9037468;0;0
US9037477;0.002398082;1
US9037478;0.03781566;1
US9037479;0.002444988;1
US9037489;0;0
US9037490;0;0
US9037491;0;0
US9037493;0.005367687;1
US9037509;0;0
US9037513;0;0
US9037655;0;0
US9037672;0;0
US9037686;0;0
US9037693;0;0
US9037698;0.04470257;1
US9037708;0;0
US9037733;0;0
US9037790;0;0
US9037857;0.0113071;1
US9037859;0;0
US9037866;0;0
US9037906;0;0
US9037912;0;0
US9037971;0;0
US9037979;0;0
US9038041;0;0
US9038112;0;0
US9038115;0;0
US9038129;0;0
US9038142;0;0
US9038188;0.02944984;1
US9038293;0;0
US9038458;0;0
US9038546;0.00245098;1
US9038547;0;0
US9038670;0;0
US9038755;0.002427184;1
US9038805;0;0
US9038886;0;0
US9038888;0;0
US9038890;0;0
US9038891;0;0
US9038892;0;0
US9038893;0;0
US9038896;0;0
US9038898;0;0
US9038899;0;0
US9038905;0;0
US9038907;0;0
US9038908;0;0
US9038910;0;0
US9038914;0;0
US9038915;0;0
US9038918;0;0
US9038937;0;0
US9039150;0;0
US9039410;0;0
US9039482;0;0
US9039507;0;0
US9039511;0;0
US9039512;0.01647059;1
US9039515;0;0
US9039516;0;0
US9039527;0;0
US9039532;0;0
US9039533;0.002439024;1
US9039534;0;0
US9039592;0;0
US9039655;0;0
US9039688;0;0
US9039722;0;0
US9039725;0;0
US9039730;0;0
US9039758;0;0
US9039866;0;0
US9039996;0;0
US9040016;0.004415011;1
US9040087;0.007281553;1
US9040090;0.002398082;1
US9040236;0;0
US9040288;0.01004806;1
US9040318;0;0
US9040773;0;0
US9040881;0;0
US9040883;0.03010753;1
US9040925;0;0
US9040952;0;0
US9041255;0;0
US9041338;0;0
US9041339;0;0
US9041419;0;0
US9041479;0;0
US9041508;0.01543657;1
US9041513;0.002398082;1
US9041514;0;0
US9041515;0;0
US9041516;0;0
US9041517;0;0
US9041518;0;0
US9041528;0;0
US9041531;0.05388761;1
US9041532;0;0
US9041533;0;0
US9041534;0.002923977;1
US9041538;0;0
US9041539;0;0
US9041540;0;0
US9041546;0;0
US9041549;0.03158602;1
US9041554;0;0
US9041557;0;0
US9041561;0.04246284;1
US9041589;0.09567198;1
US9041618;0;0
US9041622;0;0
US9041669;0.002444988;1
US9041677;0;0
US9041726;0.007677543;1
US9041735;0;0
US9041787;0.0361714;1
US9041810;0.002439024;1
US9041862;0;0
US9041911;0;0
US9042175;0;0
US9042194;0.0974359;1
US9042235;0;0
US9042281;0;0
US9042303;0.005299861;1
US9042333;0.005675955;1
US9042432;0.0465995;1
US9042441;0;0
US9042497;0.002439024;1
US9042663;0.0497076;1
US9042732;0;0
US9042815;0;0
US9042817;0;0
US9042819;0;0
US9042821;0;0
US9042823;0;0
US9042827;0;0
US9042828;0.0553288;1
US9042829;0;0
US9042843;0.007281553;1
US9042849;0.01679587;1
US9042865;0;0
US9042901;0;0
US9042905;0;0
US9042907;0.06380441;1
US9042921;0;0
US9042962;0.002392344;1
US9042971;0;0
US9042999;0;0
US9043004;0;0
US9043015;0;0
US9043017;0;0
US9043019;0;0
US9043033;0;0
US9043041;0;0
US9043052;0;0
US9043069;0;0
US9043071;0.002439024;1
US9043072;0;0
US9043093;0.05601401;1
US9043124;0;0
US9043125;0;0
US9043126;0;0
US9043131;0;0
US9043157;0;0
US9043173;0.04496909;1
US9043217;0;0
US9043226;0;0
US9043230;0;0
US9043231;0;0
US9043234;0;0
US9043235;0.002439024;1
US9043241;0;0
US9043297;0;0
US9043318;0;0
US9043343;0;0
US9043349;0.08515535;1
US9043398;0.007305936;1
US9043414;0;0
US9043534;0;0
US9043549;0;0
US9043592;0.002911208;1
US9043677;0;0
US9043845;0;0
US9043875;0;0
US9043925;0;0
US9043938;0;0
US9043952;0.002439024;1
US9043953;0.002439024;1
US9043988;0;0
US9043992;0;0
US9044007;0.002427184;1
US9044106;0.002439024;1
US9044149;0;0
US9044150;0.002439024;1
US9044171;0;0
US9044198;0;0
US9044199;0.00657277;1
US9044201;0;0
US9044209;0;0
US9044213;0;0
US9044238;0;0
US9044259;0;0
US9044297;0;0
US9044367;0;0
US9044377;0.02993527;1
US9044522;0;0
US9044538;0.02106567;1
US9044542;0.002444988;1
US9044543;0.07902439;1
US9044562;0;0
US9044626;0;0
US9044678;0;0
US9044683;0.002444988;1
US9044748;0;0
US9044863;0;0
US9045041;0;0
US9045095;0;0
US9045101;0;0
US9045145;0;0
US9045151;0;0
US9045314;0.01033592;1
US9045324;0.03729071;1
US9045653;0;0
US9045919;0.003546099;1
US9045923;0;0
US9045927;0;0
US9045973;0;0
US9046230;0;0
US9046292;0;0
US9046393;0;0
US9046405;0;0
US9046413;0.00245098;1
US9046414;0.02800659;1
US9046453;0;0
US9046455;0;0
US9046493;0;0
US9046621;0.002398082;1
US9046652;0;0
US9046705;0;0
US9046892;0;0
US9046987;0;0
US9046999;0;0
US9047039;0;0
US9047041;0;0
US9047054;0;0
US9047098;0;0
US9047127;0;0
US9047156;0;0
US9047249;0.006404099;1
US9047289;0;0
US9047316;0;0
US9047332;0;0
US9047353;0.006289308;1
US9047359;0;0
US9047366;0;0
US9047367;0;0
US9047420;0;0
US9047449;0;0
US9047455;0;0
US9047456;0;0
US9047457;0.006052142;1
US9047464;0;0
US9047497;0;0
US9047499;0;0
US9047501;0;0
US9047522;0;0
US9047523;0;0
US9047524;0;0
US9047538;0;0
US9047541;0;0
US9047544;0;0
US9047545;0;0
US9047549;0;0
US9047558;0;0
US9047579;0;0
US9047581;0;0
US9047594;0;0
US9047595;0;0
US9047598;0;0
US9047600;0;0
US9047601;0;0
US9047631;0;0
US9047634;0;0
US9047640;0;0
US9047705;0;0
US9047711;0.002444988;1
US9047712;0;0
US9047713;0;0
US9047714;0;0
US9047715;0;0
US9047721;0;0
US9047728;0;0
US9047730;0;0
US9047731;0;0
US9047733;0.01658891;1
US9047741;0;0
US9047743;0;0
US9047746;0;0
US9047755;0;0
US9047759;0;0
US9047777;0;0
US9047807;0;0
US9047992;0;0
US9048141;0;0
US9048277;0;0
US9048350;0;0
US9048433;0;0
US9048514;0.006896552;1
US9048525;0;0
US9048526;0;0
US9048665;0;0
US9048682;0;0
US9048696;0;0
US9048819;0;0
US9048834;0.07162534;1
US9048880;0.002444988;1
US9048881;0.002444988;1
US9048883;0;0
US9048897;0.002805049;1
US9048901;0;0
US9048923;0;0
US9048959;0;0
US9049010;0;0
US9049026;0;0
US9049188;0;0
US9049201;0;0
US9049259;0.004901961;1
US9049279;0;0
US9049337;0;0
US9049352;0;0
US9049353;0;0
US9049360;0;0
US9049398;0;0
US9049409;0;0
US9049469;0.002439024;1
US9049490;0;0
US9049545;0;0
US9049546;0.01138211;1
US9049553;0;0
US9049556;0;0
US9049559;0;0
US9049568;0;0
US9049598;0;0
US9049600;0;0
US9049613;0;0
US9049640;0;0
US9049641;0.004889976;1
US9049840;0;0
